country,region,source,type,savings,cost
Angola,Africa,Onshore conventional gas,Install plunger,0.14000000059604645,-1.1100000143051147
Italy,Europe,Downstream gas,Replace with electric motor,9.670000076293945,-1.1100000143051147
Gabon,Africa,Onshore conventional gas,Install plunger,0.019999999552965164,-1.1100000143051147
Nigeria,Africa,Onshore conventional gas,Install plunger,1.8899999856948853,-1.1100000143051147
Mozambique,Africa,Onshore conventional gas,Install plunger,0.28999999165534973,-1.1100000143051147
Argentina,Central and South America,Onshore conventional gas,Replace with electric motor,14.149999618530273,-1.100000023841858
Argentina,Central and South America,Unconventional gas,Replace with electric motor,22.299999237060547,-1.100000023841858
Slovenia,Europe,Downstream gas,Replace with electric motor,0.4300000071525574,-1.100000023841858
Slovenia,Europe,Offshore gas,Replace with electric motor,0.4300000071525574,-1.100000023841858
Romania,Europe,Downstream gas,Replace with electric motor,1.7400000095367432,-1.100000023841858
Other EU7 countries,Europe,Downstream gas,Replace with electric motor,11.65999984741211,-1.100000023841858
Other EU17 countries,Europe,Downstream gas,Replace with electric motor,0.7799999713897705,-1.100000023841858
Brazil,Central and South America,Downstream gas,Downstream LDAR,17.290000915527344,-1.0800000429153442
Brazil,Central and South America,Downstream oil,Downstream LDAR,0.17000000178813934,-1.0800000429153442
Other,Asia Pacific,Downstream gas,Vapour recovery units,0.3799999952316284,-1.059999942779541
Other,Asia Pacific,Downstream oil,Vapour recovery units,0.4300000071525574,-1.059999942779541
Other,Asia Pacific,Onshore conventional gas,Vapour recovery units,0.3400000035762787,-1.059999942779541
Other,Asia Pacific,Onshore conventional oil,Vapour recovery units,1.2200000286102295,-1.059999942779541
Peru,Central and South America,Offshore oil,Upstream LDAR,0.019999999552965164,-1.0399999618530273
Peru,Central and South America,Offshore gas,Upstream LDAR,0.019999999552965164,-1.0399999618530273
Trinidad and Tobago,Central and South America,Offshore oil,Upstream LDAR,0.20000000298023224,-1.0399999618530273
Trinidad and Tobago,Central and South America,Offshore gas,Upstream LDAR,5.849999904632568,-1.0399999618530273
Venezuela,Central and South America,Offshore oil,Upstream LDAR,2.5299999713897705,-1.0399999618530273
Venezuela,Central and South America,Offshore gas,Upstream LDAR,1.409999966621399,-1.0399999618530273
Argentina,Central and South America,Offshore oil,Upstream LDAR,0.07999999821186066,-1.0399999618530273
Argentina,Central and South America,Offshore gas,Upstream LDAR,2.2300000190734863,-1.0399999618530273
Colombia,Central and South America,Offshore gas,Upstream LDAR,0.18000000715255737,-1.0399999618530273
Cuba,Central and South America,Offshore oil,Upstream LDAR,0.019999999552965164,-1.0399999618530273
Ecuador,Central and South America,Offshore oil,Upstream LDAR,0.019999999552965164,-1.0399999618530273
Ecuador,Central and South America,Offshore gas,Upstream LDAR,0.14000000059604645,-1.0399999618530273
Israel,Europe,Offshore gas,Upstream LDAR,0.6299999952316284,-1.0299999713897705
United Kingdom,Europe,Offshore gas,Upstream LDAR,3.309999942779541,-1.0299999713897705
United Kingdom,Europe,Offshore oil,Upstream LDAR,1.2200000286102295,-1.0299999713897705
Italy,Europe,Offshore oil,Upstream LDAR,0.019999999552965164,-1.0199999809265137
Italy,Europe,Offshore gas,Upstream LDAR,0.4000000059604645,-1.0199999809265137
India,Asia Pacific,Unconventional gas,Vapour recovery units,0.11999999731779099,-1.0099999904632568
India,Asia Pacific,Onshore conventional gas,Vapour recovery units,0.3400000035762787,-1.0099999904632568
India,Asia Pacific,Downstream gas,Vapour recovery units,0.5299999713897705,-1.0099999904632568
India,Asia Pacific,Downstream oil,Vapour recovery units,0.8999999761581421,-1.0099999904632568
India,Asia Pacific,Onshore conventional oil,Vapour recovery units,3.7799999713897705,-1.0099999904632568
Bolivia,Central and South America,Downstream gas,Replace with electric motor,1.0299999713897705,-1.0099999904632568
Italy,Europe,Onshore conventional gas,Replace with electric motor,0.699999988079071,-1
United Kingdom,Europe,Unconventional gas,Replace with electric motor,0.009999999776482582,-1
United Kingdom,Europe,Onshore conventional gas,Replace with electric motor,0.009999999776482582,-1
Romania,Europe,Offshore gas,Upstream LDAR,0.30000001192092896,-0.9900000095367432
Romania,Europe,Offshore oil,Upstream LDAR,0.029999999329447746,-0.9900000095367432
Romania,Europe,Onshore conventional gas,Replace with electric motor,4.159999847412109,-0.9900000095367432
Other EU17 countries,Europe,Offshore gas,Upstream LDAR,0.10000000149011612,-0.9900000095367432
Other EU17 countries,Europe,Onshore conventional gas,Replace with electric motor,0.33000001311302185,-0.9900000095367432
Other EU7 countries,Europe,Unconventional gas,Replace with electric motor,0.07000000029802322,-0.9900000095367432
Other EU7 countries,Europe,Onshore conventional gas,Replace with electric motor,0.949999988079071,-0.9900000095367432
Other EU7 countries,Europe,Offshore oil,Upstream LDAR,0.009999999776482582,-0.9900000095367432
Other EU7 countries,Europe,Offshore gas,Upstream LDAR,0.3400000035762787,-0.9900000095367432
Bolivia,Central and South America,Onshore conventional gas,Replace with electric motor,9.770000457763672,-0.9700000286102295
Korea,Asia Pacific,Downstream oil,Downstream LDAR,0.009999999776482582,-0.9599999785423279
Netherlands,Europe,Downstream gas,Replace with electric motor,0.20000000298023224,-0.9200000166893005
Other countries in Europe,Europe,Downstream oil,Downstream LDAR,0.019999999552965164,-0.9200000166893005
Other countries in Europe,Europe,Downstream gas,Downstream LDAR,8.079999923706055,-0.9200000166893005
Canada,North America,Onshore conventional oil,Vapour recovery units,14.670000076293945,-0.8999999761581421
Canada,North America,Unconventional oil,Vapour recovery units,19.760000228881836,-0.8999999761581421
Kuwait,Middle East,Offshore oil,Vapour recovery units,1.9299999475479126,-0.8899999856948853
France,Europe,Downstream gas,Replace with electric motor,4.28000020980835,-0.8799999952316284
Mexico,North America,Downstream gas,Downstream LDAR,57.630001068115234,-0.8500000238418579
Mexico,North America,Downstream oil,Downstream LDAR,0.17000000178813934,-0.8500000238418579
Mozambique,Africa,Onshore conventional gas,Replace with electric motor,4.699999809265137,-0.8199999928474426
Norway,Europe,Onshore conventional oil,Replace with electric motor,0.029999999329447746,-0.8199999928474426
Netherlands,Europe,Onshore conventional gas,Upstream LDAR,0.05000000074505806,-0.8100000023841858
Norway,Europe,Downstream gas,Replace with electric motor,0.019999999552965164,-0.800000011920929
Indonesia,Asia Pacific,Offshore oil,Upstream LDAR,0.5,-0.7900000214576721
Indonesia,Asia Pacific,Offshore gas,Upstream LDAR,8.3100004196167,-0.7900000214576721
Trinidad and Tobago,Central and South America,Downstream gas,Replace with electric motor,2.4200000762939453,-0.7900000214576721
Turkmenistan,Russia & Caspian,Onshore conventional gas,Replace with electric motor,255.72000122070312,-0.7900000214576721
Saudi Arabia,Middle East,Onshore conventional gas,Replace with electric motor,18.989999771118164,-0.7799999713897705
Saudi Arabia,Middle East,Unconventional gas,Replace with electric motor,2.9100000858306885,-0.7799999713897705
Algeria,Africa,Onshore conventional gas,Replace with electric motor,75.76000213623047,-0.7799999713897705
Algeria,Africa,Unconventional gas,Replace with electric motor,2.190000057220459,-0.7799999713897705
Australia,Asia Pacific,Offshore gas,Upstream LDAR,15.279999732971191,-0.7699999809265137
Australia,Asia Pacific,Offshore oil,Upstream LDAR,0.7400000095367432,-0.7699999809265137
Oman,Middle East,Unconventional gas,Replace with electric motor,12.8100004196167,-0.7699999809265137
Oman,Middle East,Onshore conventional gas,Replace with electric motor,17.780000686645508,-0.7699999809265137
Turkmenistan,Russia & Caspian,Downstream gas,Replace with electric motor,31.68000030517578,-0.7599999904632568
Netherlands,Europe,Onshore conventional gas,Replace with electric motor,0.12999999523162842,-0.7599999904632568
Canada,North America,Onshore conventional oil,Upstream LDAR,23.950000762939453,-0.7400000095367432
Canada,North America,Onshore conventional gas,Upstream LDAR,26.670000076293945,-0.7400000095367432
Canada,North America,Unconventional oil,Upstream LDAR,2.5,-0.7400000095367432
Canada,North America,Unconventional gas,Upstream LDAR,112.41999816894531,-0.7400000095367432
Congo,Africa,Onshore conventional gas,Replace with electric motor,0.2199999988079071,-0.7300000190734863
Benin,Africa,Downstream gas,Replace with electric motor,0.009999999776482582,-0.7300000190734863
Benin,Africa,Offshore gas,Replace with electric motor,0.009999999776482582,-0.7300000190734863
Cote d'Ivoire,Africa,Downstream gas,Replace with electric motor,0.46000000834465027,-0.7300000190734863
Mexico,North America,Offshore gas,Vapour recovery units,4.760000228881836,-0.7200000286102295
France,Europe,Unconventional gas,Replace with electric motor,0.019999999552965164,-0.7200000286102295
Saudi Arabia,Middle East,Downstream gas,Replace with electric motor,13.420000076293945,-0.7200000286102295
United States,North America,Onshore conventional oil,Vapour recovery units,94.45999908447266,-0.7200000286102295
United States,North America,Offshore oil,Vapour recovery units,29.559999465942383,-0.7200000286102295
United States,North America,Unconventional oil,Vapour recovery units,423.4200134277344,-0.7200000286102295
United Arab Emirates,Middle East,Onshore conventional gas,Replace with electric motor,22.010000228881836,-0.7099999785423279
Trinidad and Tobago,Central and South America,Onshore conventional gas,Replace with electric motor,0.6800000071525574,-0.7099999785423279
Oman,Middle East,Downstream gas,Replace with electric motor,3.950000047683716,-0.7099999785423279
Germany,Europe,Downstream gas,Replace with electric motor,9.09000015258789,-0.7099999785423279
Japan,Asia Pacific,Downstream gas,Downstream LDAR,19.079999923706055,-0.699999988079071
Japan,Asia Pacific,Downstream oil,Downstream LDAR,0.09000000357627869,-0.699999988079071
Mozambique,Africa,Downstream gas,Replace with electric motor,0.1899999976158142,-0.699999988079071
Qatar,Middle East,Onshore conventional gas,Replace with electric motor,0.9900000095367432,-0.699999988079071
Peru,Central and South America,Onshore conventional gas,Upstream LDAR,1.340000033378601,-0.6899999976158142
Peru,Central and South America,Onshore conventional oil,Upstream LDAR,0.17000000178813934,-0.6899999976158142
Paraguay,Latin America,Onshore conventional gas,Upstream LDAR,0.009999999776482582,-0.6899999976158142
Paraguay,Latin America,Onshore conventional oil,Upstream LDAR,0.029999999329447746,-0.6899999976158142
Trinidad and Tobago,Central and South America,Onshore conventional gas,Upstream LDAR,0.1899999976158142,-0.6899999976158142
Trinidad and Tobago,Central and South America,Onshore conventional oil,Upstream LDAR,0.07999999821186066,-0.6899999976158142
Venezuela,Central and South America,Onshore conventional gas,Upstream LDAR,4.159999847412109,-0.6899999976158142
Venezuela,Central and South America,Onshore conventional oil,Upstream LDAR,8.210000038146973,-0.6899999976158142
Ecuador,Central and South America,Onshore conventional gas,Upstream LDAR,0.009999999776482582,-0.6899999976158142
Ecuador,Central and South America,Onshore conventional oil,Upstream LDAR,1.6299999952316284,-0.6899999976158142
Cuba,Central and South America,Onshore conventional gas,Upstream LDAR,0.12999999523162842,-0.6899999976158142
Cuba,Central and South America,Onshore conventional oil,Upstream LDAR,0.03999999910593033,-0.6899999976158142
Colombia,Central and South America,Onshore conventional gas,Upstream LDAR,1.2400000095367432,-0.6899999976158142
Colombia,Central and South America,Onshore conventional oil,Upstream LDAR,1.5499999523162842,-0.6899999976158142
Bolivia,Central and South America,Onshore conventional gas,Upstream LDAR,2.680000066757202,-0.6899999976158142
Bolivia,Central and South America,Onshore conventional oil,Upstream LDAR,0.15000000596046448,-0.6899999976158142
Argentina,Central and South America,Unconventional oil,Upstream LDAR,0.9800000190734863,-0.6899999976158142
Argentina,Central and South America,Unconventional gas,Upstream LDAR,6.119999885559082,-0.6899999976158142
Argentina,Central and South America,Onshore conventional gas,Upstream LDAR,3.890000104904175,-0.6899999976158142
Argentina,Central and South America,Onshore conventional oil,Upstream LDAR,1.5099999904632568,-0.6899999976158142
Algeria,Africa,Downstream gas,Replace with electric motor,12.619999885559082,-0.6899999976158142
Cameroon,Africa,Onshore conventional gas,Replace with electric motor,0.07000000029802322,-0.6700000166893005
France,Europe,Onshore conventional oil,Upstream LDAR,0.029999999329447746,-0.6700000166893005
France,Europe,Unconventional gas,Upstream LDAR,0.009999999776482582,-0.6700000166893005
United Arab Emirates,Middle East,Downstream gas,Replace with electric motor,8.760000228881836,-0.6600000262260437
Qatar,Middle East,Downstream gas,Replace with electric motor,5.429999828338623,-0.6499999761581421
Mexico,North America,Offshore oil,Upstream LDAR,5.980000019073486,-0.6499999761581421
Mexico,North America,Offshore gas,Upstream LDAR,3.049999952316284,-0.6499999761581421
Thailand,Asia Pacific,Onshore conventional oil,Early replacement of devices,0.3400000035762787,-0.6399999856948853
Thailand,Asia Pacific,Onshore conventional gas,Early replacement of devices,0.10000000149011612,-0.6399999856948853
Ukraine,Europe,Unconventional gas,Vapour recovery units,0.029999999329447746,-0.6399999856948853
Ukraine,Europe,Downstream gas,Vapour recovery units,0.20000000298023224,-0.6399999856948853
Ukraine,Europe,Onshore conventional oil,Vapour recovery units,0.6800000071525574,-0.6399999856948853
Ukraine,Europe,Onshore conventional gas,Vapour recovery units,0.8700000047683716,-0.6399999856948853
Ukraine,Europe,Downstream oil,Vapour recovery units,0.03999999910593033,-0.6399999856948853
India,Asia Pacific,Downstream gas,Downstream LDAR,18.729999542236328,-0.6299999952316284
India,Asia Pacific,Downstream oil,Downstream LDAR,0.20000000298023224,-0.6299999952316284
Denmark,Europe,Downstream gas,Replace with electric motor,0.30000001192092896,-0.6299999952316284
Congo,Africa,Downstream gas,Replace with electric motor,0.17000000178813934,-0.6299999952316284
Russia,Russia & Caspian,Onshore conventional gas,Install plunger,35.77000045776367,-0.6200000047683716
Gabon,Africa,Onshore conventional gas,Replace with electric motor,0.30000001192092896,-0.6100000143051147
Mexico,North America,Offshore oil,Vapour recovery units,55.779998779296875,-0.6100000143051147
Nigeria,Africa,Onshore conventional oil,Replace pumps,26.850000381469727,-0.6000000238418579
Gabon,Africa,Onshore conventional oil,Replace pumps,5.480000019073486,-0.6000000238418579
Congo,Africa,Onshore conventional oil,Replace pumps,1.3799999952316284,-0.6000000238418579
Chad,Africa,Onshore conventional oil,Replace pumps,2.450000047683716,-0.6000000238418579
Angola,Africa,Onshore conventional oil,Replace pumps,0.550000011920929,-0.6000000238418579
Sudan,Africa,Onshore conventional oil,Replace pumps,3.1500000953674316,-0.6000000238418579
South Sudan,Africa,Onshore conventional oil,Replace pumps,4.289999961853027,-0.6000000238418579
Cameroon,Africa,Downstream gas,Replace with electric motor,0.1599999964237213,-0.5799999833106995
Egypt,Africa,Onshore conventional gas,Replace with electric motor,8.75,-0.550000011920929
Egypt,Africa,Unconventional gas,Replace with electric motor,1.75,-0.550000011920929
