The Energy Technology RD&D Budgets database and an overview of the database are available here: https://www.iea.org/data-and-statistics/data-product/energy-technology-rd-and-d-budget-database-2
If you have any question about the data please contact RDD@iea.org
Please note that your use of IEA data is subject to the Terms and Conditions found here: https://www.iea.org/terms
""
COUNTRY,PRODUCT,TIME,VALUE
JAPAN,PPP,1991,183.122
JAPAN,PPP,1992,182.025
JAPAN,PPP,1993,178.821
JAPAN,PPP,1994,178.83
JAPAN,PPP,1995,174.24
JAPAN,PPP,1996,170.345
JAPAN,PPP,1997,168.30200000000002
JAPAN,PPP,1998,166.38400000000001
JAPAN,PPP,1999,162.036
JAPAN,PPP,2000,154.691
JAPAN,PPP,2001,149.642
JAPAN,PPP,2002,143.774
JAPAN,PPP,2003,139.579
JAPAN,PPP,2004,134.401
JAPAN,PPP,2005,129.55200000000002
JAPAN,PPP,2006,124.449
JAPAN,PPP,2007,120.319
JAPAN,PPP,2008,116.846
JAPAN,PPP,2009,115.219
JAPAN,PPP,2010,111.71
JAPAN,PPP,2011,107.454
JAPAN,PPP,2012,104.274
JAPAN,PPP,2013,101.303
JAPAN,PPP,2014,103.052
JAPAN,PPP,2015,103.469
JAPAN,PPP,2016,105.52
JAPAN,PPP,2017,105.102
JAPAN,PPP,2018,104.15899999999999
JAPAN,PPP,2019,104.306
JAPAN,PPP,2020,101.24
JAPAN,PPP,2021,96.759
JAPAN,GDPNCN,1974,142940551.397
JAPAN,GDPNCN,1975,157935374.528
JAPAN,GDPNCN,1976,177364504.127
JAPAN,GDPNCN,1977,197647202.32599998
JAPAN,GDPNCN,1978,217646414.988
JAPAN,GDPNCN,1979,235899670.567
JAPAN,GDPNCN,1980,255734377.265
JAPAN,GDPNCN,1981,274301298.777
JAPAN,GDPNCN,1982,288331889.636
JAPAN,GDPNCN,1983,301312335.72400004
JAPAN,GDPNCN,1984,319516236.21099997
JAPAN,GDPNCN,1985,340474663.675
JAPAN,GDPNCN,1986,357471728.958
JAPAN,GDPNCN,1987,373791455.66
JAPAN,GDPNCN,1988,401649058.88199997
JAPAN,GDPNCN,1989,430046452.131
JAPAN,GDPNCN,1990,462838323.818
JAPAN,GDPNCN,1991,492668879.415
JAPAN,GDPNCN,1992,505126821.192
JAPAN,GDPNCN,1993,505366660.705
JAPAN,GDPNCN,1994,510914760.551
JAPAN,GDPNCN,1995,521612600.247
JAPAN,GDPNCN,1996,535561054.823
JAPAN,GDPNCN,1997,543544106.929
JAPAN,GDPNCN,1998,536496122.089
JAPAN,GDPNCN,1999,528069236.491
JAPAN,GDPNCN,2000,535417748.25699997
JAPAN,GDPNCN,2001,531654481.324
JAPAN,GDPNCN,2002,524479960.059
JAPAN,GDPNCN,2003,523970666.732
JAPAN,GDPNCN,2004,529398386.376
JAPAN,GDPNCN,2005,532513657.127
JAPAN,GDPNCN,2006,535168746.992
JAPAN,GDPNCN,2007,539280441.401
JAPAN,GDPNCN,2008,527823123.75699997
JAPAN,GDPNCN,2009,494938007.54300004
JAPAN,GDPNCN,2010,505531059.606
JAPAN,GDPNCN,2011,497450125.91300005
JAPAN,GDPNCN,2012,500476353.455
JAPAN,GDPNCN,2013,508702343.054
JAPAN,GDPNCN,2014,518812106.558
JAPAN,GDPNCN,2015,538032300.0
JAPAN,GDPNCN,2016,544364383.165
JAPAN,GDPNCN,2017,553072834.648
JAPAN,GDPNCN,2018,556293533.6819999
JAPAN,GDPNCN,2019,558490702.2459999
JAPAN,GDPNCN,2020,538154502.09
JAPAN,GDPNCN,2021,541902916.929
JAPAN,GDPDEF,1974,66.687
JAPAN,GDPDEF,1975,71.473
JAPAN,GDPDEF,1976,77.197
JAPAN,GDPDEF,1977,82.40700000000001
JAPAN,GDPDEF,1978,86.20100000000001
JAPAN,GDPDEF,1979,88.573
JAPAN,GDPDEF,1980,93.389
JAPAN,GDPDEF,1981,96.12299999999999
JAPAN,GDPDEF,1982,97.8
JAPAN,GDPDEF,1983,98.725
JAPAN,GDPDEF,1984,100.179
JAPAN,GDPDEF,1985,101.44200000000001
JAPAN,GDPDEF,1986,103.07700000000001
JAPAN,GDPDEF,1987,102.914
JAPAN,GDPDEF,1988,103.55799999999999
JAPAN,GDPDEF,1989,105.742
JAPAN,GDPDEF,1990,108.49700000000001
JAPAN,GDPDEF,1991,111.67299999999999
JAPAN,GDPDEF,1992,113.53399999999999
JAPAN,GDPDEF,1993,114.18
JAPAN,GDPDEF,1994,114.431
JAPAN,GDPDEF,1995,113.83200000000001
JAPAN,GDPDEF,1996,113.325
JAPAN,GDPDEF,1997,113.896
JAPAN,GDPDEF,1998,113.866
JAPAN,GDPDEF,1999,112.45299999999999
JAPAN,GDPDEF,2000,110.95100000000001
JAPAN,GDPDEF,2001,109.74700000000001
JAPAN,GDPDEF,2002,108.221
JAPAN,GDPDEF,2003,106.48100000000001
JAPAN,GDPDEF,2004,105.28200000000001
JAPAN,GDPDEF,2005,104.025
JAPAN,GDPDEF,2006,103.12899999999999
JAPAN,GDPDEF,2007,102.40100000000001
JAPAN,GDPDEF,2008,101.46799999999999
JAPAN,GDPDEF,2009,100.89
JAPAN,GDPDEF,2010,98.993
JAPAN,GDPDEF,2011,97.387
JAPAN,GDPDEF,2012,96.65100000000001
JAPAN,GDPDEF,2013,96.309
JAPAN,GDPDEF,2014,97.932
JAPAN,GDPDEF,2015,100.0
JAPAN,GDPDEF,2016,100.42
JAPAN,GDPDEF,2017,100.345
JAPAN,GDPDEF,2018,100.34299999999999
JAPAN,GDPDEF,2019,100.98200000000001
JAPAN,GDPDEF,2020,101.88799999999999
JAPAN,GDPDEF,2021,100.961
KOREA,USEXRMEI,1974,404.473
KOREA,USEXRMEI,1975,484.0
KOREA,USEXRMEI,1976,484.0
KOREA,USEXRMEI,1977,484.0
KOREA,USEXRMEI,1978,484.0
KOREA,USEXRMEI,1979,484.0
KOREA,USEXRMEI,1980,607.446
KOREA,USEXRMEI,1981,681.028
KOREA,USEXRMEI,1982,731.084
KOREA,USEXRMEI,1983,775.758
KOREA,USEXRMEI,1984,806.577
KOREA,USEXRMEI,1985,870.903
KOREA,USEXRMEI,1986,881.045
KOREA,USEXRMEI,1987,825.044
KOREA,USEXRMEI,1988,730.012
KOREA,USEXRMEI,1989,669.169
KOREA,USEXRMEI,1990,707.995
KOREA,USEXRMEI,1991,733.2289999999999
KOREA,USEXRMEI,1992,780.012
KOREA,USEXRMEI,1993,802.436
KOREA,USEXRMEI,1994,804.268
KOREA,USEXRMEI,1995,771.398
KOREA,USEXRMEI,1996,804.42
KOREA,USEXRMEI,1997,950.507
KOREA,USEXRMEI,1998,1400.477
KOREA,USEXRMEI,1999,1186.7060000000001
KOREA,USEXRMEI,2000,1130.64
KOREA,USEXRMEI,2001,1290.41
KOREA,USEXRMEI,2002,1251.045
KOREA,USEXRMEI,2003,1190.9589999999998
KOREA,USEXRMEI,2004,1145.197
KOREA,USEXRMEI,2005,1024.226
KOREA,USEXRMEI,2006,954.748
KOREA,USEXRMEI,2007,929.45
KOREA,USEXRMEI,2008,1100.862
KOREA,USEXRMEI,2009,1274.947
KOREA,USEXRMEI,2010,1155.431
KOREA,USEXRMEI,2011,1107.302
KOREA,USEXRMEI,2012,1125.935
KOREA,USEXRMEI,2013,1094.9260000000002
KOREA,USEXRMEI,2014,1053.0639999999999
KOREA,USEXRMEI,2015,1131.309
KOREA,USEXRMEI,2016,1160.589
KOREA,USEXRMEI,2017,1130.635
KOREA,USEXRMEI,2018,1100.1860000000001
KOREA,USEXRMEI,2019,1165.2939999999999
KOREA,USEXRMEI,2020,1180.128
KOREA,USEXRMEI,2021,1144.4560000000001
KOREA,PPP,1974,217.25099999999998
KOREA,PPP,1975,245.922
KOREA,PPP,1976,282.596
KOREA,PPP,1977,304.52099999999996
KOREA,PPP,1978,346.634
KOREA,PPP,1979,379.404
KOREA,PPP,1980,433.75
KOREA,PPP,1981,461.977
KOREA,PPP,1982,463.19599999999997
KOREA,PPP,1983,467.223
KOREA,PPP,1984,470.892
KOREA,PPP,1985,474.649
KOREA,PPP,1986,488.389
KOREA,PPP,1987,499.629
KOREA,PPP,1988,516.9830000000001
KOREA,PPP,1989,527.653
KOREA,PPP,1990,559.92
KOREA,PPP,1991,591.113
KOREA,PPP,1992,622.894
KOREA,PPP,1993,646.528
KOREA,PPP,1994,684.658
KOREA,PPP,1995,717.702
KOREA,PPP,1996,733.77
KOREA,PPP,1997,750.2080000000001
KOREA,PPP,1998,775.063
KOREA,PPP,1999,754.893
KOREA,PPP,2000,747.737
KOREA,PPP,2001,756.699
KOREA,PPP,2002,769.7719999999999
KOREA,PPP,2003,791.294
KOREA,PPP,2004,794.712
KOREA,PPP,2005,788.92
KOREA,PPP,2006,772.216
KOREA,PPP,2007,770.086
KOREA,PPP,2008,785.7180000000001
KOREA,PPP,2009,828.421
KOREA,PPP,2010,840.992
KOREA,PPP,2011,854.586
KOREA,PPP,2012,854.887
KOREA,PPP,2013,869.081
KOREA,PPP,2014,871.878
KOREA,PPP,2015,857.4830000000001
KOREA,PPP,2016,858.81
KOREA,PPP,2017,872.625
KOREA,PPP,2018,854.8710000000001
KOREA,PPP,2019,864.6310000000001
KOREA,PPP,2020,824.605
KOREA,PPP,2021,808.462
KOREA,GDPNCN,1974,7905365.591
KOREA,GDPNCN,1975,10543947.87
KOREA,GDPNCN,1976,14473180.735
KOREA,GDPNCN,1977,18607996.762000002
KOREA,GDPNCN,1978,25154336.363
KOREA,GDPNCN,1979,32401819.868
KOREA,GDPNCN,1980,39725100.0
KOREA,GDPNCN,1981,49669800.0
KOREA,GDPNCN,1982,57286600.0
KOREA,GDPNCN,1983,68080100.0
KOREA,GDPNCN,1984,78591300.0
KOREA,GDPNCN,1985,88129700.0
KOREA,GDPNCN,1986,102985900.0
KOREA,GDPNCN,1987,121697800.0
KOREA,GDPNCN,1988,145994800.0
KOREA,GDPNCN,1989,165801800.0
KOREA,GDPNCN,1990,200556300.0
KOREA,GDPNCN,1991,242481100.0
KOREA,GDPNCN,1992,277540700.0
KOREA,GDPNCN,1993,315181300.0
KOREA,GDPNCN,1994,372493400.0
KOREA,GDPNCN,1995,436988700.0
KOREA,GDPNCN,1996,490850900.0
KOREA,GDPNCN,1997,542001800.0
KOREA,GDPNCN,1998,537215400.0
KOREA,GDPNCN,1999,591453000.0
KOREA,GDPNCN,2000,651634300.0
KOREA,GDPNCN,2001,707021300.0
KOREA,GDPNCN,2002,784741300.0
KOREA,GDPNCN,2003,837365100.0
KOREA,GDPNCN,2004,908439300.0
KOREA,GDPNCN,2005,957447800.0
KOREA,GDPNCN,2006,1005601500.0
KOREA,GDPNCN,2007,1089660200.0
KOREA,GDPNCN,2008,1154216600.0
KOREA,GDPNCN,2009,1205347800.0
KOREA,GDPNCN,2010,1322611200.0
KOREA,GDPNCN,2011,1388937200.0010002
KOREA,GDPNCN,2012,1440111300.0
KOREA,GDPNCN,2013,1500819200.0
KOREA,GDPNCN,2014,1562929000.0
KOREA,GDPNCN,2015,1658020400.0
KOREA,GDPNCN,2016,1740779600.0010002
KOREA,GDPNCN,2017,1835698300.0
KOREA,GDPNCN,2018,1898192600.0
KOREA,GDPNCN,2019,1924498000.0010002
KOREA,GDPNCN,2020,1933152400.0
KOREA,GDPNCN,2021,2057447700.0
KOREA,GDPDEF,1974,7.352
KOREA,GDPDEF,1975,9.093
KOREA,GDPDEF,1976,11.024000000000001
KOREA,GDPDEF,1977,12.617
KOREA,GDPDEF,1978,15.372
KOREA,GDPDEF,1979,18.221
KOREA,GDPDEF,1980,22.713
KOREA,GDPDEF,1981,26.48
KOREA,GDPDEF,1982,28.19
KOREA,GDPDEF,1983,29.549
KOREA,GDPDEF,1984,30.855
KOREA,GDPDEF,1985,32.085
KOREA,GDPDEF,1986,33.679
KOREA,GDPDEF,1987,35.306
KOREA,GDPDEF,1988,37.821
KOREA,GDPDEF,1989,40.115
KOREA,GDPDEF,1990,44.161
KOREA,GDPDEF,1991,48.198
KOREA,GDPDEF,1992,51.946999999999996
KOREA,GDPDEF,1993,55.196000000000005
KOREA,GDPDEF,1994,59.699
KOREA,GDPDEF,1995,63.893
KOREA,GDPDEF,1996,66.51899999999999
KOREA,GDPDEF,1997,69.182
KOREA,GDPDEF,1998,72.279
KOREA,GDPDEF,1999,71.39
KOREA,GDPDEF,2000,72.119
KOREA,GDPDEF,2001,74.628
KOREA,GDPDEF,2002,76.892
KOREA,GDPDEF,2003,79.544
KOREA,GDPDEF,2004,82.03200000000001
KOREA,GDPDEF,2005,82.887
KOREA,GDPDEF,2006,82.70200000000001
KOREA,GDPDEF,2007,84.70200000000001
KOREA,GDPDEF,2008,87.096
KOREA,GDPDEF,2009,90.23899999999999
KOREA,GDPDEF,2010,92.71
KOREA,GDPDEF,2011,93.898
KOREA,GDPDEF,2012,95.073
KOREA,GDPDEF,2013,96.042
KOREA,GDPDEF,2014,96.913
KOREA,GDPDEF,2015,100.0
KOREA,GDPDEF,2016,101.986
KOREA,GDPDEF,2017,104.25299999999999
KOREA,GDPDEF,2018,104.756
KOREA,GDPDEF,2019,103.87700000000001
KOREA,GDPDEF,2020,105.241
KOREA,GDPDEF,2021,107.678
LITHUANIA,USEXRMEI,1993,1.258
LITHUANIA,USEXRMEI,1994,1.1520000000000001
LITHUANIA,USEXRMEI,1995,1.158
LITHUANIA,USEXRMEI,1996,1.158
LITHUANIA,USEXRMEI,1997,1.158
LITHUANIA,USEXRMEI,1998,1.158
LITHUANIA,USEXRMEI,1999,1.158
LITHUANIA,USEXRMEI,2000,1.158
LITHUANIA,USEXRMEI,2001,1.158
LITHUANIA,USEXRMEI,2002,1.065
LITHUANIA,USEXRMEI,2003,0.8859999999999999
LITHUANIA,USEXRMEI,2004,0.805
LITHUANIA,USEXRMEI,2005,0.8029999999999999
LITHUANIA,USEXRMEI,2006,0.797
LITHUANIA,USEXRMEI,2007,0.731
LITHUANIA,USEXRMEI,2008,0.6829999999999999
LITHUANIA,USEXRMEI,2009,0.7190000000000001
LITHUANIA,USEXRMEI,2010,0.755
LITHUANIA,USEXRMEI,2011,0.7190000000000001
LITHUANIA,USEXRMEI,2012,0.778
LITHUANIA,USEXRMEI,2013,0.753
LITHUANIA,USEXRMEI,2014,0.753
LITHUANIA,USEXRMEI,2015,0.9009999999999999
LITHUANIA,USEXRMEI,2016,0.904
LITHUANIA,USEXRMEI,2017,0.887
LITHUANIA,USEXRMEI,2018,0.847
LITHUANIA,USEXRMEI,2019,0.893
LITHUANIA,USEXRMEI,2020,0.878
LITHUANIA,USEXRMEI,2021,0.846
LITHUANIA,PPP,1995,0.361
LITHUANIA,PPP,1996,0.42200000000000004
LITHUANIA,PPP,1997,0.46399999999999997
LITHUANIA,PPP,1998,0.473
LITHUANIA,PPP,1999,0.461
LITHUANIA,PPP,2000,0.452
LITHUANIA,PPP,2001,0.433
LITHUANIA,PPP,2002,0.42100000000000004
LITHUANIA,PPP,2003,0.40399999999999997
LITHUANIA,PPP,2004,0.414
LITHUANIA,PPP,2005,0.435
LITHUANIA,PPP,2006,0.446
LITHUANIA,PPP,2007,0.47
LITHUANIA,PPP,2008,0.493
LITHUANIA,PPP,2009,0.469
LITHUANIA,PPP,2010,0.45
LITHUANIA,PPP,2011,0.452
LITHUANIA,PPP,2012,0.45299999999999996
LITHUANIA,PPP,2013,0.44299999999999995
LITHUANIA,PPP,2014,0.44299999999999995
LITHUANIA,PPP,2015,0.446
LITHUANIA,PPP,2016,0.43799999999999994
LITHUANIA,PPP,2017,0.44299999999999995
LITHUANIA,PPP,2018,0.447
LITHUANIA,PPP,2019,0.45399999999999996
LITHUANIA,PPP,2020,0.456
LITHUANIA,PPP,2021,0.45799999999999996
LITHUANIA,GDPNCN,1992,1076.121
LITHUANIA,GDPNCN,1993,4247.322
LITHUANIA,GDPNCN,1994,6460.6359999999995
LITHUANIA,GDPNCN,1995,7757.0
LITHUANIA,GDPNCN,1996,9711.0
LITHUANIA,GDPNCN,1997,11722.0
LITHUANIA,GDPNCN,1998,13021.0
LITHUANIA,GDPNCN,1999,12711.0
LITHUANIA,GDPNCN,2000,13351.0
LITHUANIA,GDPNCN,2001,14177.0
LITHUANIA,GDPNCN,2002,15182.0
LITHUANIA,GDPNCN,2003,16650.0
LITHUANIA,GDPNCN,2004,18220.0
LITHUANIA,GDPNCN,2005,20980.0
LITHUANIA,GDPNCN,2006,24053.0
LITHUANIA,GDPNCN,2007,29011.0
LITHUANIA,GDPNCN,2008,32660.0
LITHUANIA,GDPNCN,2009,26897.0
LITHUANIA,GDPNCN,2010,28034.0
LITHUANIA,GDPNCN,2011,31317.0
LITHUANIA,GDPNCN,2012,33410.0
LITHUANIA,GDPNCN,2013,35040.0
LITHUANIA,GDPNCN,2014,36581.0
LITHUANIA,GDPNCN,2015,37346.0
LITHUANIA,GDPNCN,2016,38890.0
LITHUANIA,GDPNCN,2017,42276.0
LITHUANIA,GDPNCN,2018,45515.0
LITHUANIA,GDPNCN,2019,48860.0
LITHUANIA,GDPNCN,2020,49507.0
LITHUANIA,GDPNCN,2021,55326.0
LITHUANIA,GDPDEF,1992,5.914
LITHUANIA,GDPDEF,1993,26.345
LITHUANIA,GDPDEF,1994,39.211999999999996
LITHUANIA,GDPDEF,1995,48.083999999999996
LITHUANIA,GDPDEF,1996,57.198
LITHUANIA,GDPDEF,1997,63.746
LITHUANIA,GDPDEF,1998,65.883
LITHUANIA,GDPDEF,1999,65.055
LITHUANIA,GDPDEF,2000,65.899
LITHUANIA,GDPDEF,2001,65.687
LITHUANIA,GDPDEF,2002,65.89699999999999
LITHUANIA,GDPDEF,2003,65.361
LITHUANIA,GDPDEF,2004,67.11399999999999
LITHUANIA,GDPDEF,2005,71.735
LITHUANIA,GDPDEF,2006,76.567
LITHUANIA,GDPDEF,2007,83.117
LITHUANIA,GDPDEF,2008,91.186
LITHUANIA,GDPDEF,2009,88.181
LITHUANIA,GDPDEF,2010,90.415
LITHUANIA,GDPDEF,2011,95.25200000000001
LITHUANIA,GDPDEF,2012,97.85700000000001
LITHUANIA,GDPDEF,2013,99.11
LITHUANIA,GDPDEF,2014,99.936
LITHUANIA,GDPDEF,2015,100.0
LITHUANIA,GDPDEF,2016,101.57600000000001
LITHUANIA,GDPDEF,2017,105.88600000000001
LITHUANIA,GDPDEF,2018,109.62
LITHUANIA,GDPDEF,2019,112.53
LITHUANIA,GDPDEF,2020,114.17200000000001
LITHUANIA,GDPDEF,2021,121.58200000000001
LUXEMBOU,USEXRMEI,1974,0.966
LUXEMBOU,USEXRMEI,1975,0.912
LUXEMBOU,USEXRMEI,1976,0.9570000000000001
LUXEMBOU,USEXRMEI,1977,0.889
LUXEMBOU,USEXRMEI,1978,0.7809999999999999
LUXEMBOU,USEXRMEI,1979,0.727
LUXEMBOU,USEXRMEI,1980,0.725
LUXEMBOU,USEXRMEI,1981,0.9209999999999999
LUXEMBOU,USEXRMEI,1982,1.133
LUXEMBOU,USEXRMEI,1983,1.2670000000000001
LUXEMBOU,USEXRMEI,1984,1.432
LUXEMBOU,USEXRMEI,1985,1.473
LUXEMBOU,USEXRMEI,1986,1.1079999999999999
LUXEMBOU,USEXRMEI,1987,0.9259999999999999
LUXEMBOU,USEXRMEI,1988,0.912
LUXEMBOU,USEXRMEI,1989,0.977
LUXEMBOU,USEXRMEI,1990,0.8290000000000001
LUXEMBOU,USEXRMEI,1991,0.847
LUXEMBOU,USEXRMEI,1992,0.797
LUXEMBOU,USEXRMEI,1993,0.856
LUXEMBOU,USEXRMEI,1994,0.8290000000000001
LUXEMBOU,USEXRMEI,1995,0.731
LUXEMBOU,USEXRMEI,1996,0.768
LUXEMBOU,USEXRMEI,1997,0.8859999999999999
LUXEMBOU,USEXRMEI,1998,0.9
LUXEMBOU,USEXRMEI,1999,0.9390000000000001
LUXEMBOU,USEXRMEI,2000,1.085
LUXEMBOU,USEXRMEI,2001,1.117
LUXEMBOU,USEXRMEI,2002,1.061
LUXEMBOU,USEXRMEI,2003,0.885
LUXEMBOU,USEXRMEI,2004,0.805
LUXEMBOU,USEXRMEI,2005,0.805
LUXEMBOU,USEXRMEI,2006,0.797
LUXEMBOU,USEXRMEI,2007,0.73
LUXEMBOU,USEXRMEI,2008,0.684
LUXEMBOU,USEXRMEI,2009,0.72
LUXEMBOU,USEXRMEI,2010,0.755
LUXEMBOU,USEXRMEI,2011,0.7190000000000001
LUXEMBOU,USEXRMEI,2012,0.778
LUXEMBOU,USEXRMEI,2013,0.753
LUXEMBOU,USEXRMEI,2014,0.754
LUXEMBOU,USEXRMEI,2015,0.9009999999999999
LUXEMBOU,USEXRMEI,2016,0.904
LUXEMBOU,USEXRMEI,2017,0.887
LUXEMBOU,USEXRMEI,2018,0.847
LUXEMBOU,USEXRMEI,2019,0.893
LUXEMBOU,USEXRMEI,2020,0.878
LUXEMBOU,USEXRMEI,2021,0.846
LUXEMBOU,PPP,1974,1.062
LUXEMBOU,PPP,1975,0.9640000000000001
LUXEMBOU,PPP,1976,1.025
LUXEMBOU,PPP,1977,0.976
LUXEMBOU,PPP,1978,0.9590000000000001
LUXEMBOU,PPP,1979,0.9420000000000001
LUXEMBOU,PPP,1980,0.932
LUXEMBOU,PPP,1981,0.9129999999999999
LUXEMBOU,PPP,1982,0.953
LUXEMBOU,PPP,1983,0.9790000000000001
LUXEMBOU,PPP,1984,0.987
LUXEMBOU,PPP,1985,0.986
LUXEMBOU,PPP,1986,0.966
LUXEMBOU,PPP,1987,0.943
LUXEMBOU,PPP,1988,0.9359999999999999
LUXEMBOU,PPP,1989,0.937
LUXEMBOU,PPP,1990,0.9259999999999999
LUXEMBOU,PPP,1991,0.912
LUXEMBOU,PPP,1992,0.925
LUXEMBOU,PPP,1993,0.958
LUXEMBOU,PPP,1994,0.971
LUXEMBOU,PPP,1995,0.973
LUXEMBOU,PPP,1996,0.975
LUXEMBOU,PPP,1997,0.9740000000000001
LUXEMBOU,PPP,1998,0.9640000000000001
LUXEMBOU,PPP,1999,0.958
LUXEMBOU,PPP,2000,0.956
LUXEMBOU,PPP,2001,0.9640000000000001
LUXEMBOU,PPP,2002,0.9570000000000001
LUXEMBOU,PPP,2003,0.965
LUXEMBOU,PPP,2004,0.951
LUXEMBOU,PPP,2005,0.946
LUXEMBOU,PPP,2006,0.917
LUXEMBOU,PPP,2007,0.9209999999999999
LUXEMBOU,PPP,2008,0.9
LUXEMBOU,PPP,2009,0.903
LUXEMBOU,PPP,2010,0.9259999999999999
LUXEMBOU,PPP,2011,0.905
LUXEMBOU,PPP,2012,0.907
LUXEMBOU,PPP,2013,0.895
LUXEMBOU,PPP,2014,0.884
LUXEMBOU,PPP,2015,0.8809999999999999
LUXEMBOU,PPP,2016,0.852
LUXEMBOU,PPP,2017,0.848
LUXEMBOU,PPP,2018,0.8490000000000001
LUXEMBOU,PPP,2019,0.862
LUXEMBOU,PPP,2020,0.8640000000000001
LUXEMBOU,PPP,2021,0.87
LUXEMBOU,GDPNCN,1974,3280.6409999999996
LUXEMBOU,GDPNCN,1975,3038.9390000000003
LUXEMBOU,GDPNCN,1976,3496.5
LUXEMBOU,GDPNCN,1977,3593.078
LUXEMBOU,GDPNCN,1978,3931.259
LUXEMBOU,GDPNCN,1979,4279.169
LUXEMBOU,GDPNCN,1980,4657.0
LUXEMBOU,GDPNCN,1981,5086.0
LUXEMBOU,GDPNCN,1982,5136.0
LUXEMBOU,GDPNCN,1983,5651.0
LUXEMBOU,GDPNCN,1984,6265.0
LUXEMBOU,GDPNCN,1985,6640.0
LUXEMBOU,GDPNCN,1986,7297.0
LUXEMBOU,GDPNCN,1987,7590.0
LUXEMBOU,GDPNCN,1988,8460.0
LUXEMBOU,GDPNCN,1989,9663.0
LUXEMBOU,GDPNCN,1990,10433.0
LUXEMBOU,GDPNCN,1991,11541.0
LUXEMBOU,GDPNCN,1992,12189.0
LUXEMBOU,GDPNCN,1993,13460.0
LUXEMBOU,GDPNCN,1994,14469.0
LUXEMBOU,GDPNCN,1995,15019.0
LUXEMBOU,GDPNCN,1996,15701.0
LUXEMBOU,GDPNCN,1997,16322.0
LUXEMBOU,GDPNCN,1998,17310.0
LUXEMBOU,GDPNCN,1999,19767.0
LUXEMBOU,GDPNCN,2000,22986.0
LUXEMBOU,GDPNCN,2001,23880.0
LUXEMBOU,GDPNCN,2002,25011.0
LUXEMBOU,GDPNCN,2003,26227.0
LUXEMBOU,GDPNCN,2004,28189.0
LUXEMBOU,GDPNCN,2005,30281.0
LUXEMBOU,GDPNCN,2006,34175.0
LUXEMBOU,GDPNCN,2007,37642.0
LUXEMBOU,GDPNCN,2008,40010.0
LUXEMBOU,GDPNCN,2009,39051.0
LUXEMBOU,GDPNCN,2010,42403.0
LUXEMBOU,GDPNCN,2011,44323.0
LUXEMBOU,GDPNCN,2012,46526.0
LUXEMBOU,GDPNCN,2013,49095.0
LUXEMBOU,GDPNCN,2014,51791.0
LUXEMBOU,GDPNCN,2015,54142.0
LUXEMBOU,GDPNCN,2016,56208.0
LUXEMBOU,GDPNCN,2017,58169.0
LUXEMBOU,GDPNCN,2018,60362.0
LUXEMBOU,GDPNCN,2019,62703.999
LUXEMBOU,GDPNCN,2020,64221.0
LUXEMBOU,GDPNCN,2021,73314.0
LUXEMBOU,GDPDEF,1974,25.345
LUXEMBOU,GDPDEF,1975,25.129
LUXEMBOU,GDPDEF,1976,28.198
LUXEMBOU,GDPDEF,1977,28.529
LUXEMBOU,GDPDEF,1978,29.991999999999997
LUXEMBOU,GDPDEF,1979,31.898000000000003
LUXEMBOU,GDPDEF,1980,34.425
LUXEMBOU,GDPDEF,1981,37.293
LUXEMBOU,GDPDEF,1982,37.279
LUXEMBOU,GDPDEF,1983,40.251
LUXEMBOU,GDPDEF,1984,42.611000000000004
LUXEMBOU,GDPDEF,1985,42.768
LUXEMBOU,GDPDEF,1986,42.733000000000004
LUXEMBOU,GDPDEF,1987,42.76
LUXEMBOU,GDPDEF,1988,43.946999999999996
LUXEMBOU,GDPDEF,1989,45.714
LUXEMBOU,GDPDEF,1990,46.863
LUXEMBOU,GDPDEF,1991,47.717
LUXEMBOU,GDPDEF,1992,49.496
LUXEMBOU,GDPDEF,1993,52.453
LUXEMBOU,GDPDEF,1994,54.31
LUXEMBOU,GDPDEF,1995,55.577
LUXEMBOU,GDPDEF,1996,57.235
LUXEMBOU,GDPDEF,1997,56.162
LUXEMBOU,GDPDEF,1998,55.93
LUXEMBOU,GDPDEF,1999,58.91
LUXEMBOU,GDPDEF,2000,63.17
LUXEMBOU,GDPDEF,2001,63.67
LUXEMBOU,GDPDEF,2002,64.602
LUXEMBOU,GDPDEF,2003,66.014
LUXEMBOU,GDPDEF,2004,68.07300000000001
LUXEMBOU,GDPDEF,2005,71.35300000000001
LUXEMBOU,GDPDEF,2006,75.958
LUXEMBOU,GDPDEF,2007,77.395
LUXEMBOU,GDPDEF,2008,82.51299999999999
LUXEMBOU,GDPDEF,2009,83.23100000000001
LUXEMBOU,GDPDEF,2010,87.1
LUXEMBOU,GDPDEF,2011,90.105
LUXEMBOU,GDPDEF,2012,93.04799999999999
LUXEMBOU,GDPDEF,2013,95.166
LUXEMBOU,GDPDEF,2014,97.82700000000001
LUXEMBOU,GDPDEF,2015,100.0
LUXEMBOU,GDPDEF,2016,98.89200000000001
LUXEMBOU,GDPDEF,2017,101.01100000000001
LUXEMBOU,GDPDEF,2018,102.76100000000001
LUXEMBOU,GDPDEF,2019,103.354
LUXEMBOU,GDPDEF,2020,107.76899999999999
LUXEMBOU,GDPDEF,2021,115.1
MEXICO,USEXRMEI,1974,0.013000000000000001
MEXICO,USEXRMEI,1975,0.013000000000000001
MEXICO,USEXRMEI,1976,0.015
MEXICO,USEXRMEI,1977,0.023
MEXICO,USEXRMEI,1978,0.023
